61,36,104,127
60,31,104,127
63,28,104,127
69,33,104,127
70,41,104,127
70,46,104,127
72,47,104,127
75,50,104,127
78,51,104,127
83,53,104,127
89,53,104,127
95,53,104,127
99,53,104,127
103,54,104,127
106,52,104,127
111,50,104,127
114,50,104,127
119,49,104,127
123,47,104,127
128,45,104,127
125,43,104,127
114,27,104,127
102,12,104,127
95,0,104,127
92,3,104,127
91,20,104,127
92,44,104,127
97,68,104,127
96,86,104,127
97,90,104,127
98,88,104,127
99,85,104,127
100,78,104,127
101,72,104,127
102,63,104,127
101,58,104,127
98,55,104,127
94,55,104,127
91,54,104,127
91,55,104,127
91,56,104,127
92,56,104,127
91,56,104,127
91,57,104,127
92,57,104,127
92,56,104,127
92,56,104,127
91,56,104,127
91,57,104,127
90,57,104,127
89,57,104,127
88,57,104,127
88,57,104,127
87,57,104,127
87,58,104,127
87,58,104,127
87,57,104,127
86,57,104,127
86,57,104,127
87,58,104,127
90,59,104,127
91,60,104,127
93,60,104,127
94,61,104,127
95,61,104,127
97,63,104,127
102,69,104,127
104,70,104,127
105,71,104,127
106,73,104,127
108,77,104,127
107,80,104,127
110,89,104,127
113,91,104,127
116,98,104,127
123,104,104,127
126,110,104,127
113,89,104,127
115,96,104,127
109,72,104,127
109,74,104,127
109,74,104,127
107,74,104,127
106,73,104,127
107,71,104,127
106,72,104,127
107,72,104,127
108,71,104,127
108,69,104,127
96,56,104,127
92,52,104,127
105,73,104,127
98,59,104,127
97,55,104,127
97,54,104,127
84,47,104,127
79,43,104,127
76,38,104,127
75,36,104,127
64,33,104,127
61,30,104,127
56,27,104,127
47,23,104,127
45,19,104,127
34,12,104,127
26,7,104,127
19,2,104,127
8,0,104,127
0,0,104,127
0,0,104,127
24,4,104,127
14,0,104,127
5,0,104,127
0,0,104,127
24,0,104,127
25,0,104,127
25,0,104,127
25,0,104,127
26,0,104,127
27,0,104,127
26,0,104,127
25,0,104,127
25,0,104,127
25,0,104,127
26,0,104,127
25,0,104,127
25,0,104,127
25,0,104,127
25,0,104,127
25,0,104,127
25,0,104,127
26,0,104,127
26,0,104,127
27,0,104,127
28,0,104,127
30,0,104,127
33,0,104,127
30,0,104,127
33,0,104,127
