17,65,104,127
23,64,104,127
27,60,104,127
29,56,104,127
28,48,104,127
28,46,104,127
34,47,104,127
35,57,104,127
35,60,104,127
35,60,104,127
39,63,104,127
42,65,104,127
47,66,104,127
54,68,104,127
60,69,104,127
64,70,104,127
68,70,104,127
71,69,104,127
76,68,104,127
79,67,104,127
86,67,104,127
90,66,104,127
96,66,104,127
95,64,104,127
84,48,104,127
72,31,104,127
65,19,104,127
61,21,104,127
60,39,104,127
61,63,104,127
65,87,104,127
64,103,104,127
65,108,104,127
66,105,104,127
67,102,104,127
68,95,104,127
69,92,104,127
71,83,104,127
70,79,104,127
66,76,104,127
62,74,104,127
59,75,104,127
59,75,104,127
60,75,104,127
61,75,104,127
61,75,104,127
60,77,104,127
61,76,104,127
61,75,104,127
61,75,104,127
61,75,104,127
60,75,104,127
59,76,104,127
58,75,104,127
57,75,104,127
57,74,104,127
56,76,104,127
56,74,104,127
56,75,104,127
55,73,104,127
55,71,104,127
58,70,104,127
59,70,104,127
62,75,104,127
65,77,104,127
65,81,104,127
65,83,104,127
68,85,104,127
69,86,104,127
72,91,104,127
78,93,104,127
81,96,104,127
104,91,104,127
104,96,104,127
105,97,104,127
107,111,104,127
110,111,104,127
86,106,104,127
93,111,104,127
97,111,104,127
103,111,104,127
122,111,104,127
106,92,104,127
102,91,104,127
101,73,104,127
100,75,104,127
99,75,104,127
99,74,104,127
99,74,104,127
99,73,104,127
101,72,104,127
99,70,104,127
101,71,104,127
102,69,104,127
104,69,104,127
100,59,104,127
98,56,104,127
86,37,104,127
102,56,104,127
110,79,104,127
110,74,104,127
110,73,104,127
108,72,104,127
108,70,104,127
109,68,104,127
108,65,104,127
109,65,104,127
109,62,104,127
109,64,104,127
110,66,104,127
112,69,104,127
112,69,104,127
112,70,104,127
113,69,104,127
113,68,104,127
113,68,104,127
114,68,104,127
113,67,104,127
113,67,104,127
113,67,104,127
113,67,104,127
113,67,104,127
113,67,104,127
112,67,104,127
112,67,104,127
112,67,104,127
112,67,104,127
111,66,104,127
111,66,104,127
111,66,104,127
111,67,104,127
111,67,104,127
112,67,104,127
112,66,104,127
113,66,104,127
114,66,104,127
115,66,104,127
115,66,104,127
115,66,104,127
116,67,104,127
116,67,104,127
116,67,104,127
